segment,n_points,type,method,linearity,planarity,sphericity,curvature_mean,normal_consistency,n_components,rmse,hausdorff_p95,chamfer,n_artifacts,watertight,n_vertices,n_triangles,file
7,82,tube,ball_pivoting,0.9666183875748242,0.01154956350990086,0.021832048915274887,0.09619344128841432,0.8251782466849549,2,0.014185393470539952,0.03497181238716741,0.02099125704364985,2,False,82,94,valve_0272_lidar_classes.ply
8,1728,complex,poisson,0.15148071232440416,0.7915443152217748,0.05697497245382108,0.06306512749097193,0.9294162843305159,4,0.01424673164922971,0.1285915673149049,0.048649558422440516,2,False,5621,11141,valve_0272_lidar_classes.ply
9,1431,tube,ball_pivoting,0.6135308836645229,0.36002611618726976,0.026443000148207288,0.06150545417997329,0.9278262150846379,3,0.011566159325668974,0.022395970236018067,0.02033168066700427,4,False,1431,1907,valve_0272_lidar_classes.ply
10,3021,complex,poisson,0.3013001089665334,0.34387465738626194,0.35482523364720464,0.04361060669876837,0.965973107783001,3,0.012210648606919443,0.06394043030674032,0.030180986618997777,11,False,8088,15979,valve_0272_lidar_classes.ply
11,745,plane,alpha_shape,0.23025734881372245,0.7447675494076437,0.024975101778633844,0.042992576793704634,0.9637522616737078,1,0.012880591057885946,0.02206896495398482,0.02176500635709664,2,False,633,1380,valve_0272_lidar_classes.ply
12,1373,plane,alpha_shape,0.1918718642076387,0.7406220090493187,0.06750612674304256,0.04421208375446145,0.960634144013659,1,0.012964312481566138,0.023919861714735154,0.023325960862510653,1,False,1152,2532,valve_0272_lidar_classes.ply
13,725,complex,poisson,0.129048283197462,0.4367612693755799,0.43419044742695806,0.08781591272952605,0.8931879306566184,1,0.013733188471773164,0.03726055847331313,0.025651144175827017,2,False,2832,5465,valve_0272_lidar_classes.ply
2,397,complex,poisson,0.4988218847682803,0.1672794542527735,0.3338986609789462,0.08030368933756202,0.9052492542169162,17,0.02968381349998492,0.11653733758184895,0.08644103720697352,8,False,3815,7382,valve_0273_lidar_classes.ply
3,53,tube,ball_pivoting,0.8665447815222849,0.11626611585011044,0.01718910262760473,0.09242514129913615,0.8852940797873733,2,0.010434273284793884,0.044092825249748224,0.02521715951139394,1,False,53,67,valve_0273_lidar_classes.ply
5,1610,complex,poisson,0.4581882311444011,0.482822321732156,0.05898944712344292,0.09209854769234527,0.8307348402769126,1,0.019416131183039878,0.17725784478840298,0.0904102600765712,5,False,7015,13877,valve_0273_lidar_classes.ply
6,513,tube,ball_pivoting,0.5960053231848487,0.030656460222494367,0.3733382165926569,0.08177995995344832,0.8660639785759223,15,0.022698106893260413,0.04821912279950787,0.03129984833655232,17,False,513,487,valve_0273_lidar_classes.ply
7,62,tube,ball_pivoting,0.979426160193929,0.008131035827229242,0.012442803978841751,0.09467879095070188,0.8378628705856801,2,0.010636779266902957,0.02141189886661638,0.01871290523796384,2,False,62,63,valve_0273_lidar_classes.ply
8,1731,complex,poisson,0.3546661052088173,0.6023924861472738,0.04294140864390896,0.056477304563343315,0.9410098312241302,2,0.014015479324039695,0.13936582767627553,0.05242242402624658,1,False,5569,11082,valve_0273_lidar_classes.ply
9,1568,complex,poisson,0.37630239833967877,0.5822096709792245,0.04148793068109684,0.06576406697264531,0.9293783727495186,2,0.013982353857571286,0.07687523593996581,0.03764970672960042,2,False,4903,9684,valve_0273_lidar_classes.ply
10,3527,plane,alpha_shape,0.06906272626619742,0.5392309839919284,0.39170628974187427,0.04126178561736962,0.9676746672898294,5,0.011617930918294285,0.017927071953814815,0.019096197419249845,9,False,2709,6218,valve_0273_lidar_classes.ply
11,515,plane,alpha_shape,0.463168112309203,0.51928837057183,0.017543517118967036,0.031206113375525615,0.9790473829950729,2,0.011977073847377413,0.025215609443688884,0.021407001874628177,2,False,476,1020,valve_0273_lidar_classes.ply
12,1384,plane,alpha_shape,0.18866733190820972,0.731589736828497,0.07974293126329327,0.04235487311389843,0.965317114478821,1,0.011949768303205856,0.0213637337045583,0.021569874267512078,1,False,1141,2506,valve_0273_lidar_classes.ply
13,677,complex,poisson,0.06602273750787459,0.481078898840725,0.4528983636514004,0.07752187397815476,0.9050076119239783,1,0.012548872826070964,0.03392886740111737,0.023908800226541738,3,False,3080,5940,valve_0273_lidar_classes.ply
2,525,complex,poisson,0.21920461654610912,0.3940513487355188,0.3867440347183721,0.07680918954521068,0.8786059685964194,16,0.02625294154295239,0.12605645099660429,0.08077046143772953,8,False,4035,7712,valve_0274_lidar_classes.ply
3,70,tube,ball_pivoting,0.8570402495958468,0.11364505552286808,0.02931469488128515,0.07353903532951402,0.9048050261420393,2,0.009245817230706775,0.04386919141563697,0.02478579300895483,1,False,70,84,valve_0274_lidar_classes.ply
5,1575,complex,poisson,0.3739582225507169,0.5439959128526076,0.08204586459667546,0.09530240236873742,0.8302592600208337,1,0.018231123391864678,0.15807827547781844,0.06921517567634126,4,False,6542,12950,valve_0274_lidar_classes.ply
6,326,tube,ball_pivoting,0.5285418131273891,0.2059126757423847,0.2655455111302262,0.06280418189542547,0.9366264343992802,15,0.026395719497468738,0.07457885853927435,0.05144024767715965,13,False,326,320,valve_0274_lidar_classes.ply
7,78,tube,ball_pivoting,0.9764410225797219,0.005043839728796786,0.018515137691481352,0.10654184522100832,0.7984386393058265,2,0.021062603777993433,0.03957312603879516,0.03257694890348703,3,False,78,47,valve_0274_lidar_classes.ply
8,854,complex,poisson,0.4566072615335133,0.5058594753351044,0.037533263131382326,0.05113075184501383,0.93916371238331,3,0.02076191191033486,0.23193681194996846,0.09662900889985371,3,False,4497,8773,valve_0274_lidar_classes.ply
9,1726,complex,poisson,0.42574727611816837,0.5286752559356536,0.04557746794617802,0.06981805652655138,0.9124744547308401,1,0.01264737711380169,0.04849371072999349,0.027289859325339158,4,False,4479,8834,valve_0274_lidar_classes.ply
10,3413,complex,poisson,0.3279590147728922,0.35370216924644104,0.31833881598066677,0.048201276720741704,0.9674989902030157,2,0.011460515980770497,0.07500545407453088,0.03183065228838594,3,False,8933,17699,valve_0274_lidar_classes.ply
11,503,plane,alpha_shape,0.3105728998423858,0.6679920979534187,0.02143500220419547,0.022300522712844075,0.9854264742539909,3,0.012782820554127605,0.02484136981927561,0.022487638230474866,1,False,471,1036,valve_0274_lidar_classes.ply
12,1435,plane,alpha_shape,0.19440067492734645,0.7272576068508196,0.07834171822183397,0.047508303003720956,0.9548613111310386,1,0.012626523985007031,0.02271652294128815,0.022701562208970905,1,False,1199,2580,valve_0274_lidar_classes.ply
13,635,complex,poisson,0.07355778577631893,0.5183945394004907,0.4080476748231904,0.07139093969634268,0.9053607905104609,1,0.012016751575439213,0.03301779817993512,0.02303392180301546,3,False,3136,6053,valve_0274_lidar_classes.ply
2,715,complex,poisson,0.24204360033569042,0.4480315630963537,0.30992483656795583,0.08190304105346553,0.8668619385086829,16,0.021189397060223655,0.1385030799434082,0.075168800308529,4,False,5075,9801,valve_0275_lidar_classes.ply
3,56,complex,poisson,0.8805281944169016,0.10212997661314502,0.017341828969953475,0.06532500113454812,0.9680772560332278,2,0.012246344620435192,0.06866960531099393,0.041809485354342715,7,False,1546,2914,valve_0275_lidar_classes.ply
5,1482,complex,poisson,0.2635129022455549,0.6608206694788049,0.07566642827564019,0.09534510514030985,0.8333786558061613,1,0.019161708719894914,0.1457014164604738,0.07704707181598386,2,False,6531,12896,valve_0275_lidar_classes.ply
6,163,complex,poisson,0.24402400403655888,0.4426372064676563,0.31333878949578486,0.05970742550876874,0.8992709165579863,17,0.041104505914049724,0.21771598127060043,0.13106664854953698,12,False,4275,8280,valve_0275_lidar_classes.ply
7,58,tube,ball_pivoting,0.9742513946670972,0.005522250691068928,0.020226354641833838,0.09393818035105954,0.8663898242525971,2,0.011780673547368052,0.02469026907068656,0.019908878423893918,3,False,58,56,valve_0275_lidar_classes.ply
8,915,plane,alpha_shape,0.4504220008436315,0.5017749690392193,0.04780303011714925,0.04754356101474816,0.9490248896281095,1,0.013323405649080574,0.02393854397192807,0.02398879564988985,1,False,746,1582,valve_0275_lidar_classes.ply
9,1789,complex,poisson,0.47869713063894986,0.48219511125995723,0.03910775810109286,0.06990132852240838,0.9137175146468265,1,0.013001333450308015,0.0596792115648147,0.030059793637323938,4,False,4901,9660,valve_0275_lidar_classes.ply
10,3381,complex,poisson,0.3767905124768655,0.32381737463986976,0.29939211288326467,0.044554578890357674,0.9671316850331386,4,0.01150314178565729,0.06406139770392984,0.02948630034442848,11,False,9309,18408,valve_0275_lidar_classes.ply
11,685,plane,alpha_shape,0.12569516859074187,0.8512268163056451,0.023078015103612997,0.03247377320393772,0.9785393294812499,2,0.012349227562452297,0.020792187136130267,0.021583828728428206,2,False,620,1342,valve_0275_lidar_classes.ply
12,1319,plane,alpha_shape,0.17537052154458918,0.7643172896223531,0.060312188833057695,0.045240564768705915,0.9580035087751096,1,0.012484106206853371,0.0227516143623947,0.022425995035214932,1,False,1101,2388,valve_0275_lidar_classes.ply
13,726,complex,poisson,0.2562012775383335,0.32611020835312926,0.41768851410853725,0.07001027032032965,0.9209357757942432,1,0.011765160071073477,0.026813382926482367,0.021361346707754632,1,False,2673,5156,valve_0275_lidar_classes.ply
2,425,complex,poisson,0.1921377542264317,0.48697999322604074,0.3208822525475276,0.07346347179263678,0.8853021273547423,15,0.038487845363805916,0.11169476704125467,0.08277600481109806,12,False,3279,6296,valve_0276_lidar_classes.ply
3,73,tube,ball_pivoting,0.7791680075426013,0.19815639827530154,0.02267559418209717,0.058523312013344896,0.9246171831960678,1,0.009293724786608629,0.021759966229016804,0.01915598540372012,1,False,73,86,valve_0276_lidar_classes.ply
5,1591,complex,poisson,0.24039885942345804,0.689057484751721,0.07054365582482093,0.10048019274055091,0.812251022044441,1,0.016690999101821896,0.10117710050939374,0.05431898544213143,2,False,5906,11650,valve_0276_lidar_classes.ply
6,511,complex,poisson,0.3488897652712858,0.3191613808843516,0.3319488538443626,0.07182313434544838,0.8870175523052958,12,0.02559689313721085,0.1426619046891039,0.08776370556557063,5,False,4636,8951,valve_0276_lidar_classes.ply
7,96,tube,ball_pivoting,0.9663935606166266,0.008188632059367767,0.025417807324005583,0.0740548059114907,0.8554691804359544,2,0.019474557643050658,0.03842547247118337,0.02710811233428289,6,False,96,42,valve_0276_lidar_classes.ply
8,2212,complex,poisson,0.23098625422345317,0.6891279848594398,0.07988576091710692,0.0692469014263279,0.9222394998565091,2,0.012848322861819188,0.0503777726859446,0.027474111011932822,2,False,6593,13093,valve_0276_lidar_classes.ply
9,1098,complex,poisson,0.6227201040348547,0.35006415586350653,0.027215740101638825,0.051757660500501367,0.9506763597472486,2,0.015833516124435267,0.1298510288612496,0.06260328162036181,2,False,4499,8837,valve_0276_lidar_classes.ply
10,3135,complex,poisson,0.23683372930738725,0.3726495590805267,0.39051671161208606,0.04687400381727745,0.9626734352083857,6,0.01215882568849693,0.06838961504119123,0.03264228160697409,1,False,7793,15420,valve_0276_lidar_classes.ply
11,744,plane,alpha_shape,0.15542038666533803,0.81311195051134,0.03146766282332196,0.03818643648258065,0.9697750135896395,2,0.012626684567844281,0.024513994444922624,0.02223963536248416,1,False,631,1420,valve_0276_lidar_classes.ply
12,1261,plane,alpha_shape,0.2807769912079841,0.638458356063303,0.0807646527287129,0.042816515017759786,0.9630896236660537,2,0.012345723476838903,0.022810223247078043,0.022176077752018727,1,False,1059,2324,valve_0276_lidar_classes.ply
13,635,complex,poisson,0.22975027245691543,0.23673718986748876,0.5335125376755958,0.07602438527803913,0.9134920082785478,1,0.011909615440632326,0.033685929365288136,0.023015112216237844,3,False,2959,5704,valve_0276_lidar_classes.ply
2,528,complex,poisson,0.29925281867139125,0.36207680093068145,0.3386703803979273,0.08156041964107927,0.8703631904726337,15,0.025505047311011952,0.13410821813930157,0.08303686374712509,7,False,3818,7237,valve_0277_lidar_classes.ply
3,75,tube,ball_pivoting,0.7868363046149478,0.18547833140875658,0.027685363976295722,0.05641272156534923,0.949114213502869,1,0.00929441536088405,0.03307638005699168,0.021294662773893427,1,False,75,96,valve_0277_lidar_classes.ply
5,1645,complex,poisson,0.2646259504551889,0.6684827188800961,0.06689133066471495,0.09456319605829319,0.8239505209035415,1,0.02014198968349392,0.25889113507296635,0.11112990211616129,4,False,8045,15809,valve_0277_lidar_classes.ply
6,283,complex,poisson,0.17560798223581797,0.42071471666968924,0.4036773010944928,0.07771294050522849,0.8583334648358815,18,0.042074029665481155,0.1647472914022779,0.11313777663280426,4,False,4651,8991,valve_0277_lidar_classes.ply
7,102,tube,ball_pivoting,0.9768151819402459,0.004706161721667839,0.018478656338086315,0.08289712833496767,0.8241532037170306,3,0.010556910791863211,0.021467627052681328,0.019280045318071246,2,False,102,136,valve_0277_lidar_classes.ply
8,1299,complex,poisson,0.3952684081653029,0.5673909346006978,0.03734065723399929,0.06111592210484499,0.9345119714682113,3,0.015725899332266906,0.14908927449714302,0.06388904729436021,3,False,5225,10292,valve_0277_lidar_classes.ply
9,2277,complex,poisson,0.3691287263038033,0.5766564960359756,0.054214777660221154,0.07012038877075215,0.9150617535314307,2,0.012216144158009319,0.03727161866464271,0.02412347481311161,3,False,6306,12480,valve_0277_lidar_classes.ply
10,3381,complex,poisson,0.22423972462903943,0.34311119411888563,0.43264908125207496,0.04317290274547395,0.9677342854566608,3,0.011341518180294644,0.06083194076712815,0.02834041562743983,1,False,8016,15848,valve_0277_lidar_classes.ply
11,933,complex,poisson,0.2066049665937004,0.767573415767653,0.025821617638646693,0.05206344206315912,0.9422242324696076,3,0.020236702571100332,0.25563209514294283,0.11465255443421028,1,False,5245,10431,valve_0277_lidar_classes.ply
12,1309,plane,alpha_shape,0.09826163411362206,0.8172739205404145,0.08446444534596347,0.04152961325153778,0.9640688214131957,1,0.012665348202169647,0.021526022776128605,0.021659319009237715,2,False,1115,2482,valve_0277_lidar_classes.ply
13,631,complex,poisson,0.1273794367891201,0.4655314779339011,0.4070890852769788,0.07769692535406915,0.9079099127280311,1,0.013047414387720004,0.03643849169677957,0.02511723376938213,1,False,2772,5339,valve_0277_lidar_classes.ply
2,512,complex,poisson,0.143607743743858,0.5352090705731531,0.32118318568298887,0.0704238536023638,0.9012067220656785,14,0.024465851457436343,0.10498844230961847,0.07083951518265089,6,False,3402,6535,valve_0280_lidar_classes.ply
3,66,tube,ball_pivoting,0.813342331408852,0.16211642929596023,0.024541239295187728,0.07037910161632639,0.9088707477064171,2,0.009881116348703737,0.03670450365536921,0.019856654139004642,2,False,66,81,valve_0280_lidar_classes.ply
5,1561,tube,ball_pivoting,0.5093585736222157,0.4366704835969745,0.0539709427808098,0.09852768259997596,0.8163893349389009,1,0.023055314192077583,0.04560775569210386,0.029193291958286252,24,False,1561,999,valve_0280_lidar_classes.ply
6,321,complex,poisson,0.4285234395539245,0.30764702830878643,0.26382953213728905,0.08513981837489717,0.8754811352828984,17,0.038026753323325634,0.12525007609794528,0.08951668129332807,13,False,3892,7518,valve_0280_lidar_classes.ply
7,64,tube,ball_pivoting,0.9764975111926485,0.0064312892902791885,0.01707119951707232,0.10684716576846699,0.7709644995726158,2,0.02337314617129545,0.049597106321009866,0.03208478587532794,2,False,64,31,valve_0280_lidar_classes.ply
8,923,plane,alpha_shape,0.34164360728117416,0.612978674137477,0.04537771858134881,0.04859798873873802,0.9492198900318985,2,0.013839731693399797,0.028084473546325785,0.024969247694583335,1,False,748,1536,valve_0280_lidar_classes.ply
9,1636,complex,poisson,0.46714980647337345,0.4910454760868763,0.04180471743975019,0.06747755105890321,0.9146865965781753,1,0.012596003613519022,0.06316026290943436,0.030623057761457108,3,False,4345,8591,valve_0280_lidar_classes.ply
10,3397,complex,poisson,0.2939436059433745,0.4129337153213771,0.29312267873524844,0.04394777825728922,0.9687818229429688,2,0.011580151214083777,0.08513204050040342,0.03446757686015598,6,False,9321,18449,valve_0280_lidar_classes.ply
